time_from_start_to_housing,total,population,start_date,end_date,question,household_type,count
Persons who were exited without move-in,2,all_persons,2019-06-01,2019-06-30,Q22c,without_children,2
Persons who were exited without move-in,2,all_persons,2019-06-01,2019-06-30,Q22c,with_children_and_adults,0
Persons who were exited without move-in,2,all_persons,2019-06-01,2019-06-30,Q22c,with_only_children,0
Persons who were exited without move-in,2,all_persons,2019-06-01,2019-06-30,Q22c,unknown_household_type,0
7 days or less,3,all_persons,2019-07-01,2019-07-31,Q22c,without_children,3
7 days or less,3,all_persons,2019-07-01,2019-07-31,Q22c,with_children_and_adults,0
7 days or less,3,all_persons,2019-07-01,2019-07-31,Q22c,with_only_children,0
7 days or less,3,all_persons,2019-07-01,2019-07-31,Q22c,unknown_household_type,0
8 to 14 days,4,all_persons,2019-07-01,2019-07-31,Q22c,without_children,0
8 to 14 days,4,all_persons,2019-07-01,2019-07-31,Q22c,with_children_and_adults,4
8 to 14 days,4,all_persons,2019-07-01,2019-07-31,Q22c,with_only_children,0
8 to 14 days,4,all_persons,2019-07-01,2019-07-31,Q22c,unknown_household_type,0
15 to 21 days,1,all_persons,2019-07-01,2019-07-31,Q22c,without_children,1
15 to 21 days,1,all_persons,2019-07-01,2019-07-31,Q22c,with_children_and_adults,0
15 to 21 days,1,all_persons,2019-07-01,2019-07-31,Q22c,with_only_children,0
15 to 21 days,1,all_persons,2019-07-01,2019-07-31,Q22c,unknown_household_type,0
22 to 30 days,3,all_persons,2019-07-01,2019-07-31,Q22c,without_children,0
22 to 30 days,3,all_persons,2019-07-01,2019-07-31,Q22c,with_children_and_adults,3
22 to 30 days,3,all_persons,2019-07-01,2019-07-31,Q22c,with_only_children,0
22 to 30 days,3,all_persons,2019-07-01,2019-07-31,Q22c,unknown_household_type,0
31 to 60 days,6,all_persons,2019-07-01,2019-07-31,Q22c,without_children,2
31 to 60 days,6,all_persons,2019-07-01,2019-07-31,Q22c,with_children_and_adults,4
31 to 60 days,6,all_persons,2019-07-01,2019-07-31,Q22c,with_only_children,0
31 to 60 days,6,all_persons,2019-07-01,2019-07-31,Q22c,unknown_household_type,0
61 to 180 days,0,all_persons,2019-07-01,2019-07-31,Q22c,without_children,0
61 to 180 days,0,all_persons,2019-07-01,2019-07-31,Q22c,with_children_and_adults,0
61 to 180 days,0,all_persons,2019-07-01,2019-07-31,Q22c,with_only_children,0
61 to 180 days,0,all_persons,2019-07-01,2019-07-31,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2019-07-01,2019-07-31,Q22c,without_children,0
181 to 365 days,0,all_persons,2019-07-01,2019-07-31,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2019-07-01,2019-07-31,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2019-07-01,2019-07-31,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2019-07-01,2019-07-31,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2019-07-01,2019-07-31,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2019-07-01,2019-07-31,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2019-07-01,2019-07-31,Q22c,unknown_household_type,0
Total (persons moved into housing),17,all_persons,2019-07-01,2019-07-31,Q22c,without_children,6
Total (persons moved into housing),17,all_persons,2019-07-01,2019-07-31,Q22c,with_children_and_adults,11
Total (persons moved into housing),17,all_persons,2019-07-01,2019-07-31,Q22c,with_only_children,0
Total (persons moved into housing),17,all_persons,2019-07-01,2019-07-31,Q22c,unknown_household_type,0
Average length of time to housing,22,all_persons,2019-07-01,2019-07-31,Q22c,without_children,14
Average length of time to housing,22,all_persons,2019-07-01,2019-07-31,Q22c,with_children_and_adults,27
Average length of time to housing,22,all_persons,2019-07-01,2019-07-31,Q22c,with_only_children,0
Average length of time to housing,22,all_persons,2019-07-01,2019-07-31,Q22c,unknown_household_type,0
Persons who were exited without move-in,2,all_persons,2019-07-01,2019-07-31,Q22c,without_children,2
Persons who were exited without move-in,2,all_persons,2019-07-01,2019-07-31,Q22c,with_children_and_adults,0
Persons who were exited without move-in,2,all_persons,2019-07-01,2019-07-31,Q22c,with_only_children,0
Persons who were exited without move-in,2,all_persons,2019-07-01,2019-07-31,Q22c,unknown_household_type,0
7 days or less,26,all_persons,2019-08-01,2019-08-31,Q22c,without_children,8
7 days or less,26,all_persons,2019-08-01,2019-08-31,Q22c,with_children_and_adults,18
7 days or less,26,all_persons,2019-08-01,2019-08-31,Q22c,with_only_children,0
7 days or less,26,all_persons,2019-08-01,2019-08-31,Q22c,unknown_household_type,0
8 to 14 days,3,all_persons,2019-08-01,2019-08-31,Q22c,without_children,0
8 to 14 days,3,all_persons,2019-08-01,2019-08-31,Q22c,with_children_and_adults,3
8 to 14 days,3,all_persons,2019-08-01,2019-08-31,Q22c,with_only_children,0
8 to 14 days,3,all_persons,2019-08-01,2019-08-31,Q22c,unknown_household_type,0
15 to 21 days,2,all_persons,2019-08-01,2019-08-31,Q22c,without_children,0
15 to 21 days,2,all_persons,2019-08-01,2019-08-31,Q22c,with_children_and_adults,2
15 to 21 days,2,all_persons,2019-08-01,2019-08-31,Q22c,with_only_children,0
15 to 21 days,2,all_persons,2019-08-01,2019-08-31,Q22c,unknown_household_type,0
22 to 30 days,1,all_persons,2019-08-01,2019-08-31,Q22c,without_children,1
22 to 30 days,1,all_persons,2019-08-01,2019-08-31,Q22c,with_children_and_adults,0
22 to 30 days,1,all_persons,2019-08-01,2019-08-31,Q22c,with_only_children,0
22 to 30 days,1,all_persons,2019-08-01,2019-08-31,Q22c,unknown_household_type,0
31 to 60 days,0,all_persons,2019-08-01,2019-08-31,Q22c,without_children,0
31 to 60 days,0,all_persons,2019-08-01,2019-08-31,Q22c,with_children_and_adults,0
31 to 60 days,0,all_persons,2019-08-01,2019-08-31,Q22c,with_only_children,0
31 to 60 days,0,all_persons,2019-08-01,2019-08-31,Q22c,unknown_household_type,0
61 to 180 days,0,all_persons,2019-08-01,2019-08-31,Q22c,without_children,0
61 to 180 days,0,all_persons,2019-08-01,2019-08-31,Q22c,with_children_and_adults,0
61 to 180 days,0,all_persons,2019-08-01,2019-08-31,Q22c,with_only_children,0
61 to 180 days,0,all_persons,2019-08-01,2019-08-31,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2019-08-01,2019-08-31,Q22c,without_children,0
181 to 365 days,0,all_persons,2019-08-01,2019-08-31,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2019-08-01,2019-08-31,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2019-08-01,2019-08-31,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2019-08-01,2019-08-31,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2019-08-01,2019-08-31,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2019-08-01,2019-08-31,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2019-08-01,2019-08-31,Q22c,unknown_household_type,0
Total (persons moved into housing),32,all_persons,2019-08-01,2019-08-31,Q22c,without_children,9
Total (persons moved into housing),32,all_persons,2019-08-01,2019-08-31,Q22c,with_children_and_adults,23
Total (persons moved into housing),32,all_persons,2019-08-01,2019-08-31,Q22c,with_only_children,0
Total (persons moved into housing),32,all_persons,2019-08-01,2019-08-31,Q22c,unknown_household_type,0
Average length of time to housing,3,all_persons,2019-08-01,2019-08-31,Q22c,without_children,5
Average length of time to housing,3,all_persons,2019-08-01,2019-08-31,Q22c,with_children_and_adults,3
Average length of time to housing,3,all_persons,2019-08-01,2019-08-31,Q22c,with_only_children,0
Average length of time to housing,3,all_persons,2019-08-01,2019-08-31,Q22c,unknown_household_type,0
Persons who were exited without move-in,2,all_persons,2019-08-01,2019-08-31,Q22c,without_children,2
Persons who were exited without move-in,2,all_persons,2019-08-01,2019-08-31,Q22c,with_children_and_adults,0
Persons who were exited without move-in,2,all_persons,2019-08-01,2019-08-31,Q22c,with_only_children,0
Persons who were exited without move-in,2,all_persons,2019-08-01,2019-08-31,Q22c,unknown_household_type,0
7 days or less,10,all_persons,2019-09-01,2019-09-30,Q22c,without_children,7
7 days or less,10,all_persons,2019-09-01,2019-09-30,Q22c,with_children_and_adults,3
7 days or less,10,all_persons,2019-09-01,2019-09-30,Q22c,with_only_children,0
7 days or less,10,all_persons,2019-09-01,2019-09-30,Q22c,unknown_household_type,0
8 to 14 days,1,all_persons,2019-09-01,2019-09-30,Q22c,without_children,1
8 to 14 days,1,all_persons,2019-09-01,2019-09-30,Q22c,with_children_and_adults,0
8 to 14 days,1,all_persons,2019-09-01,2019-09-30,Q22c,with_only_children,0
8 to 14 days,1,all_persons,2019-09-01,2019-09-30,Q22c,unknown_household_type,0
15 to 21 days,2,all_persons,2019-09-01,2019-09-30,Q22c,without_children,2
15 to 21 days,2,all_persons,2019-09-01,2019-09-30,Q22c,with_children_and_adults,0
15 to 21 days,2,all_persons,2019-09-01,2019-09-30,Q22c,with_only_children,0
15 to 21 days,2,all_persons,2019-09-01,2019-09-30,Q22c,unknown_household_type,0
22 to 30 days,4,all_persons,2019-09-01,2019-09-30,Q22c,without_children,0
22 to 30 days,4,all_persons,2019-09-01,2019-09-30,Q22c,with_children_and_adults,4
22 to 30 days,4,all_persons,2019-09-01,2019-09-30,Q22c,with_only_children,0
22 to 30 days,4,all_persons,2019-09-01,2019-09-30,Q22c,unknown_household_type,0
31 to 60 days,1,all_persons,2019-09-01,2019-09-30,Q22c,without_children,1
31 to 60 days,1,all_persons,2019-09-01,2019-09-30,Q22c,with_children_and_adults,0
31 to 60 days,1,all_persons,2019-09-01,2019-09-30,Q22c,with_only_children,0
31 to 60 days,1,all_persons,2019-09-01,2019-09-30,Q22c,unknown_household_type,0
61 to 180 days,3,all_persons,2019-09-01,2019-09-30,Q22c,without_children,3
61 to 180 days,3,all_persons,2019-09-01,2019-09-30,Q22c,with_children_and_adults,0
61 to 180 days,3,all_persons,2019-09-01,2019-09-30,Q22c,with_only_children,0
61 to 180 days,3,all_persons,2019-09-01,2019-09-30,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2019-09-01,2019-09-30,Q22c,without_children,0
181 to 365 days,0,all_persons,2019-09-01,2019-09-30,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2019-09-01,2019-09-30,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2019-09-01,2019-09-30,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2019-09-01,2019-09-30,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2019-09-01,2019-09-30,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2019-09-01,2019-09-30,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2019-09-01,2019-09-30,Q22c,unknown_household_type,0
Total (persons moved into housing),21,all_persons,2019-09-01,2019-09-30,Q22c,without_children,14
Total (persons moved into housing),21,all_persons,2019-09-01,2019-09-30,Q22c,with_children_and_adults,7
Total (persons moved into housing),21,all_persons,2019-09-01,2019-09-30,Q22c,with_only_children,0
Total (persons moved into housing),21,all_persons,2019-09-01,2019-09-30,Q22c,unknown_household_type,0
Average length of time to housing,19,all_persons,2019-09-01,2019-09-30,Q22c,without_children,22
Average length of time to housing,19,all_persons,2019-09-01,2019-09-30,Q22c,with_children_and_adults,15
Average length of time to housing,19,all_persons,2019-09-01,2019-09-30,Q22c,with_only_children,0
Average length of time to housing,19,all_persons,2019-09-01,2019-09-30,Q22c,unknown_household_type,0
Persons who were exited without move-in,0,all_persons,2019-09-01,2019-09-30,Q22c,without_children,0
Persons who were exited without move-in,0,all_persons,2019-09-01,2019-09-30,Q22c,with_children_and_adults,0
Persons who were exited without move-in,0,all_persons,2019-09-01,2019-09-30,Q22c,with_only_children,0
Persons who were exited without move-in,0,all_persons,2019-09-01,2019-09-30,Q22c,unknown_household_type,0
7 days or less,6,all_persons,2019-10-01,2019-10-31,Q22c,without_children,6
7 days or less,6,all_persons,2019-10-01,2019-10-31,Q22c,with_children_and_adults,0
7 days or less,6,all_persons,2019-10-01,2019-10-31,Q22c,with_only_children,0
7 days or less,6,all_persons,2019-10-01,2019-10-31,Q22c,unknown_household_type,0
8 to 14 days,0,all_persons,2019-10-01,2019-10-31,Q22c,without_children,0
8 to 14 days,0,all_persons,2019-10-01,2019-10-31,Q22c,with_children_and_adults,0
8 to 14 days,0,all_persons,2019-10-01,2019-10-31,Q22c,with_only_children,0
8 to 14 days,0,all_persons,2019-10-01,2019-10-31,Q22c,unknown_household_type,0
15 to 21 days,0,all_persons,2019-10-01,2019-10-31,Q22c,without_children,0
15 to 21 days,0,all_persons,2019-10-01,2019-10-31,Q22c,with_children_and_adults,0
15 to 21 days,0,all_persons,2019-10-01,2019-10-31,Q22c,with_only_children,0
15 to 21 days,0,all_persons,2019-10-01,2019-10-31,Q22c,unknown_household_type,0
22 to 30 days,0,all_persons,2019-10-01,2019-10-31,Q22c,without_children,0
22 to 30 days,0,all_persons,2019-10-01,2019-10-31,Q22c,with_children_and_adults,0
22 to 30 days,0,all_persons,2019-10-01,2019-10-31,Q22c,with_only_children,0
22 to 30 days,0,all_persons,2019-10-01,2019-10-31,Q22c,unknown_household_type,0
31 to 60 days,6,all_persons,2019-10-01,2019-10-31,Q22c,without_children,0
31 to 60 days,6,all_persons,2019-10-01,2019-10-31,Q22c,with_children_and_adults,6
31 to 60 days,6,all_persons,2019-10-01,2019-10-31,Q22c,with_only_children,0
31 to 60 days,6,all_persons,2019-10-01,2019-10-31,Q22c,unknown_household_type,0
61 to 180 days,0,all_persons,2019-10-01,2019-10-31,Q22c,without_children,0
61 to 180 days,0,all_persons,2019-10-01,2019-10-31,Q22c,with_children_and_adults,0
61 to 180 days,0,all_persons,2019-10-01,2019-10-31,Q22c,with_only_children,0
61 to 180 days,0,all_persons,2019-10-01,2019-10-31,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2019-10-01,2019-10-31,Q22c,without_children,0
181 to 365 days,0,all_persons,2019-10-01,2019-10-31,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2019-10-01,2019-10-31,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2019-10-01,2019-10-31,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2019-10-01,2019-10-31,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2019-10-01,2019-10-31,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2019-10-01,2019-10-31,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2019-10-01,2019-10-31,Q22c,unknown_household_type,0
Total (persons moved into housing),12,all_persons,2019-10-01,2019-10-31,Q22c,without_children,6
Total (persons moved into housing),12,all_persons,2019-10-01,2019-10-31,Q22c,with_children_and_adults,6
Total (persons moved into housing),12,all_persons,2019-10-01,2019-10-31,Q22c,with_only_children,0
Total (persons moved into housing),12,all_persons,2019-10-01,2019-10-31,Q22c,unknown_household_type,0
Average length of time to housing,21,all_persons,2019-10-01,2019-10-31,Q22c,without_children,2
Average length of time to housing,21,all_persons,2019-10-01,2019-10-31,Q22c,with_children_and_adults,41
Average length of time to housing,21,all_persons,2019-10-01,2019-10-31,Q22c,with_only_children,0
Average length of time to housing,21,all_persons,2019-10-01,2019-10-31,Q22c,unknown_household_type,0
Persons who were exited without move-in,0,all_persons,2019-10-01,2019-10-31,Q22c,without_children,0
Persons who were exited without move-in,0,all_persons,2019-10-01,2019-10-31,Q22c,with_children_and_adults,0
Persons who were exited without move-in,0,all_persons,2019-10-01,2019-10-31,Q22c,with_only_children,0
Persons who were exited without move-in,0,all_persons,2019-10-01,2019-10-31,Q22c,unknown_household_type,0
7 days or less,9,all_persons,2019-11-01,2019-11-30,Q22c,without_children,6
7 days or less,9,all_persons,2019-11-01,2019-11-30,Q22c,with_children_and_adults,3
7 days or less,9,all_persons,2019-11-01,2019-11-30,Q22c,with_only_children,0
7 days or less,9,all_persons,2019-11-01,2019-11-30,Q22c,unknown_household_type,0
8 to 14 days,2,all_persons,2019-11-01,2019-11-30,Q22c,without_children,2
8 to 14 days,2,all_persons,2019-11-01,2019-11-30,Q22c,with_children_and_adults,0
8 to 14 days,2,all_persons,2019-11-01,2019-11-30,Q22c,with_only_children,0
8 to 14 days,2,all_persons,2019-11-01,2019-11-30,Q22c,unknown_household_type,0
15 to 21 days,0,all_persons,2019-11-01,2019-11-30,Q22c,without_children,0
15 to 21 days,0,all_persons,2019-11-01,2019-11-30,Q22c,with_children_and_adults,0
15 to 21 days,0,all_persons,2019-11-01,2019-11-30,Q22c,with_only_children,0
15 to 21 days,0,all_persons,2019-11-01,2019-11-30,Q22c,unknown_household_type,0
22 to 30 days,0,all_persons,2019-11-01,2019-11-30,Q22c,without_children,0
22 to 30 days,0,all_persons,2019-11-01,2019-11-30,Q22c,with_children_and_adults,0
22 to 30 days,0,all_persons,2019-11-01,2019-11-30,Q22c,with_only_children,0
22 to 30 days,0,all_persons,2019-11-01,2019-11-30,Q22c,unknown_household_type,0
31 to 60 days,0,all_persons,2019-11-01,2019-11-30,Q22c,without_children,0
31 to 60 days,0,all_persons,2019-11-01,2019-11-30,Q22c,with_children_and_adults,0
31 to 60 days,0,all_persons,2019-11-01,2019-11-30,Q22c,with_only_children,0
31 to 60 days,0,all_persons,2019-11-01,2019-11-30,Q22c,unknown_household_type,0
61 to 180 days,0,all_persons,2019-11-01,2019-11-30,Q22c,without_children,0
61 to 180 days,0,all_persons,2019-11-01,2019-11-30,Q22c,with_children_and_adults,0
61 to 180 days,0,all_persons,2019-11-01,2019-11-30,Q22c,with_only_children,0
61 to 180 days,0,all_persons,2019-11-01,2019-11-30,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2019-11-01,2019-11-30,Q22c,without_children,0
181 to 365 days,0,all_persons,2019-11-01,2019-11-30,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2019-11-01,2019-11-30,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2019-11-01,2019-11-30,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2019-11-01,2019-11-30,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2019-11-01,2019-11-30,Q22c,with_children_and_adults,0
