length,total,population,start_date,end_date,question,status,count
30 days or less,407,all_persons,2021-08-01,2021-08-31,Q22a1,leavers,237
30 days or less,407,all_persons,2021-08-01,2021-08-31,Q22a1,stayers,170
31 to 60 days,133,all_persons,2021-08-01,2021-08-31,Q22a1,leavers,23
31 to 60 days,133,all_persons,2021-08-01,2021-08-31,Q22a1,stayers,110
61 to 90 days,58,all_persons,2021-08-01,2021-08-31,Q22a1,leavers,12
61 to 90 days,58,all_persons,2021-08-01,2021-08-31,Q22a1,stayers,46
91 to 180 days,73,all_persons,2021-08-01,2021-08-31,Q22a1,leavers,11
91 to 180 days,73,all_persons,2021-08-01,2021-08-31,Q22a1,stayers,62
181 to 365 days,117,all_persons,2021-08-01,2021-08-31,Q22a1,leavers,11
181 to 365 days,117,all_persons,2021-08-01,2021-08-31,Q22a1,stayers,106
366 to 730 Days (1-2 Yrs),212,all_persons,2021-08-01,2021-08-31,Q22a1,leavers,11
366 to 730 Days (1-2 Yrs),212,all_persons,2021-08-01,2021-08-31,Q22a1,stayers,201
"731 to 1,095 Days (2-3 Yrs)",209,all_persons,2021-08-01,2021-08-31,Q22a1,leavers,1
"731 to 1,095 Days (2-3 Yrs)",209,all_persons,2021-08-01,2021-08-31,Q22a1,stayers,208
"1,096 to 1,460 Days (3-4 Yrs)",68,all_persons,2021-08-01,2021-08-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",68,all_persons,2021-08-01,2021-08-31,Q22a1,stayers,68
"1,461 to 1,825 Days (5-5 Yrs)",19,all_persons,2021-08-01,2021-08-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",19,all_persons,2021-08-01,2021-08-31,Q22a1,stayers,19
"More than 1,825 Days (>5 Yrs)",60,all_persons,2021-08-01,2021-08-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",60,all_persons,2021-08-01,2021-08-31,Q22a1,stayers,60
Data Not Collected,0,all_persons,2021-08-01,2021-08-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2021-08-01,2021-08-31,Q22a1,stayers,0
30 days or less,424,all_persons,2021-09-01,2021-09-30,Q22a1,leavers,254
30 days or less,424,all_persons,2021-09-01,2021-09-30,Q22a1,stayers,170
31 to 60 days,131,all_persons,2021-09-01,2021-09-30,Q22a1,leavers,10
31 to 60 days,131,all_persons,2021-09-01,2021-09-30,Q22a1,stayers,121
61 to 90 days,109,all_persons,2021-09-01,2021-09-30,Q22a1,leavers,10
61 to 90 days,109,all_persons,2021-09-01,2021-09-30,Q22a1,stayers,99
91 to 180 days,82,all_persons,2021-09-01,2021-09-30,Q22a1,leavers,7
91 to 180 days,82,all_persons,2021-09-01,2021-09-30,Q22a1,stayers,75
181 to 365 days,87,all_persons,2021-09-01,2021-09-30,Q22a1,leavers,4
181 to 365 days,87,all_persons,2021-09-01,2021-09-30,Q22a1,stayers,83
366 to 730 Days (1-2 Yrs),222,all_persons,2021-09-01,2021-09-30,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),222,all_persons,2021-09-01,2021-09-30,Q22a1,stayers,222
"731 to 1,095 Days (2-3 Yrs)",207,all_persons,2021-09-01,2021-09-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",207,all_persons,2021-09-01,2021-09-30,Q22a1,stayers,207
"1,096 to 1,460 Days (3-4 Yrs)",77,all_persons,2021-09-01,2021-09-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",77,all_persons,2021-09-01,2021-09-30,Q22a1,stayers,77
"1,461 to 1,825 Days (5-5 Yrs)",26,all_persons,2021-09-01,2021-09-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",26,all_persons,2021-09-01,2021-09-30,Q22a1,stayers,26
"More than 1,825 Days (>5 Yrs)",60,all_persons,2021-09-01,2021-09-30,Q22a1,leavers,1
"More than 1,825 Days (>5 Yrs)",60,all_persons,2021-09-01,2021-09-30,Q22a1,stayers,59
Data Not Collected,0,all_persons,2021-09-01,2021-09-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2021-09-01,2021-09-30,Q22a1,stayers,0
30 days or less,415,all_persons,2021-10-01,2021-10-31,Q22a1,leavers,224
30 days or less,415,all_persons,2021-10-01,2021-10-31,Q22a1,stayers,191
31 to 60 days,119,all_persons,2021-10-01,2021-10-31,Q22a1,leavers,18
31 to 60 days,119,all_persons,2021-10-01,2021-10-31,Q22a1,stayers,101
61 to 90 days,108,all_persons,2021-10-01,2021-10-31,Q22a1,leavers,8
61 to 90 days,108,all_persons,2021-10-01,2021-10-31,Q22a1,stayers,100
91 to 180 days,161,all_persons,2021-10-01,2021-10-31,Q22a1,leavers,19
91 to 180 days,161,all_persons,2021-10-01,2021-10-31,Q22a1,stayers,142
181 to 365 days,70,all_persons,2021-10-01,2021-10-31,Q22a1,leavers,3
181 to 365 days,70,all_persons,2021-10-01,2021-10-31,Q22a1,stayers,67
366 to 730 Days (1-2 Yrs),201,all_persons,2021-10-01,2021-10-31,Q22a1,leavers,3
366 to 730 Days (1-2 Yrs),201,all_persons,2021-10-01,2021-10-31,Q22a1,stayers,198
"731 to 1,095 Days (2-3 Yrs)",230,all_persons,2021-10-01,2021-10-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",230,all_persons,2021-10-01,2021-10-31,Q22a1,stayers,230
"1,096 to 1,460 Days (3-4 Yrs)",81,all_persons,2021-10-01,2021-10-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",81,all_persons,2021-10-01,2021-10-31,Q22a1,stayers,81
"1,461 to 1,825 Days (5-5 Yrs)",24,all_persons,2021-10-01,2021-10-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",24,all_persons,2021-10-01,2021-10-31,Q22a1,stayers,24
"More than 1,825 Days (>5 Yrs)",63,all_persons,2021-10-01,2021-10-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",63,all_persons,2021-10-01,2021-10-31,Q22a1,stayers,63
Data Not Collected,0,all_persons,2021-10-01,2021-10-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2021-10-01,2021-10-31,Q22a1,stayers,0
30 days or less,432,all_persons,2021-11-01,2021-11-30,Q22a1,leavers,174
30 days or less,432,all_persons,2021-11-01,2021-11-30,Q22a1,stayers,258
31 to 60 days,132,all_persons,2021-11-01,2021-11-30,Q22a1,leavers,10
31 to 60 days,132,all_persons,2021-11-01,2021-11-30,Q22a1,stayers,122
61 to 90 days,96,all_persons,2021-11-01,2021-11-30,Q22a1,leavers,10
61 to 90 days,96,all_persons,2021-11-01,2021-11-30,Q22a1,stayers,86
91 to 180 days,206,all_persons,2021-11-01,2021-11-30,Q22a1,leavers,2
91 to 180 days,206,all_persons,2021-11-01,2021-11-30,Q22a1,stayers,204
181 to 365 days,69,all_persons,2021-11-01,2021-11-30,Q22a1,leavers,4
181 to 365 days,69,all_persons,2021-11-01,2021-11-30,Q22a1,stayers,65
366 to 730 Days (1-2 Yrs),206,all_persons,2021-11-01,2021-11-30,Q22a1,leavers,2
366 to 730 Days (1-2 Yrs),206,all_persons,2021-11-01,2021-11-30,Q22a1,stayers,204
"731 to 1,095 Days (2-3 Yrs)",233,all_persons,2021-11-01,2021-11-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",233,all_persons,2021-11-01,2021-11-30,Q22a1,stayers,233
"1,096 to 1,460 Days (3-4 Yrs)",87,all_persons,2021-11-01,2021-11-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",87,all_persons,2021-11-01,2021-11-30,Q22a1,stayers,87
"1,461 to 1,825 Days (5-5 Yrs)",26,all_persons,2021-11-01,2021-11-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",26,all_persons,2021-11-01,2021-11-30,Q22a1,stayers,26
"More than 1,825 Days (>5 Yrs)",64,all_persons,2021-11-01,2021-11-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",64,all_persons,2021-11-01,2021-11-30,Q22a1,stayers,64
Data Not Collected,0,all_persons,2021-11-01,2021-11-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2021-11-01,2021-11-30,Q22a1,stayers,0
30 days or less,431,all_persons,2021-12-01,2021-12-31,Q22a1,leavers,206
30 days or less,431,all_persons,2021-12-01,2021-12-31,Q22a1,stayers,225
31 to 60 days,168,all_persons,2021-12-01,2021-12-31,Q22a1,leavers,19
31 to 60 days,168,all_persons,2021-12-01,2021-12-31,Q22a1,stayers,149
61 to 90 days,113,all_persons,2021-12-01,2021-12-31,Q22a1,leavers,9
61 to 90 days,113,all_persons,2021-12-01,2021-12-31,Q22a1,stayers,104
91 to 180 days,253,all_persons,2021-12-01,2021-12-31,Q22a1,leavers,17
91 to 180 days,253,all_persons,2021-12-01,2021-12-31,Q22a1,stayers,236
181 to 365 days,88,all_persons,2021-12-01,2021-12-31,Q22a1,leavers,3
181 to 365 days,88,all_persons,2021-12-01,2021-12-31,Q22a1,stayers,85
366 to 730 Days (1-2 Yrs),193,all_persons,2021-12-01,2021-12-31,Q22a1,leavers,2
366 to 730 Days (1-2 Yrs),193,all_persons,2021-12-01,2021-12-31,Q22a1,stayers,191
"731 to 1,095 Days (2-3 Yrs)",240,all_persons,2021-12-01,2021-12-31,Q22a1,leavers,1
"731 to 1,095 Days (2-3 Yrs)",240,all_persons,2021-12-01,2021-12-31,Q22a1,stayers,239
"1,096 to 1,460 Days (3-4 Yrs)",90,all_persons,2021-12-01,2021-12-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",90,all_persons,2021-12-01,2021-12-31,Q22a1,stayers,90
"1,461 to 1,825 Days (5-5 Yrs)",30,all_persons,2021-12-01,2021-12-31,Q22a1,leavers,1
"1,461 to 1,825 Days (5-5 Yrs)",30,all_persons,2021-12-01,2021-12-31,Q22a1,stayers,29
"More than 1,825 Days (>5 Yrs)",64,all_persons,2021-12-01,2021-12-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",64,all_persons,2021-12-01,2021-12-31,Q22a1,stayers,64
Data Not Collected,0,all_persons,2021-12-01,2021-12-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2021-12-01,2021-12-31,Q22a1,stayers,0
30 days or less,327,all_persons,2022-01-01,2022-01-31,Q22a1,leavers,142
30 days or less,327,all_persons,2022-01-01,2022-01-31,Q22a1,stayers,185
31 to 60 days,153,all_persons,2022-01-01,2022-01-31,Q22a1,leavers,29
31 to 60 days,153,all_persons,2022-01-01,2022-01-31,Q22a1,stayers,124
61 to 90 days,131,all_persons,2022-01-01,2022-01-31,Q22a1,leavers,8
61 to 90 days,131,all_persons,2022-01-01,2022-01-31,Q22a1,stayers,123
91 to 180 days,276,all_persons,2022-01-01,2022-01-31,Q22a1,leavers,27
91 to 180 days,276,all_persons,2022-01-01,2022-01-31,Q22a1,stayers,249
181 to 365 days,152,all_persons,2022-01-01,2022-01-31,Q22a1,leavers,11
181 to 365 days,152,all_persons,2022-01-01,2022-01-31,Q22a1,stayers,141
366 to 730 Days (1-2 Yrs),175,all_persons,2022-01-01,2022-01-31,Q22a1,leavers,3
366 to 730 Days (1-2 Yrs),175,all_persons,2022-01-01,2022-01-31,Q22a1,stayers,172
"731 to 1,095 Days (2-3 Yrs)",249,all_persons,2022-01-01,2022-01-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",249,all_persons,2022-01-01,2022-01-31,Q22a1,stayers,249
"1,096 to 1,460 Days (3-4 Yrs)",94,all_persons,2022-01-01,2022-01-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",94,all_persons,2022-01-01,2022-01-31,Q22a1,stayers,94
"1,461 to 1,825 Days (5-5 Yrs)",33,all_persons,2022-01-01,2022-01-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",33,all_persons,2022-01-01,2022-01-31,Q22a1,stayers,33
"More than 1,825 Days (>5 Yrs)",65,all_persons,2022-01-01,2022-01-31,Q22a1,leavers,1
"More than 1,825 Days (>5 Yrs)",65,all_persons,2022-01-01,2022-01-31,Q22a1,stayers,64
Data Not Collected,0,all_persons,2022-01-01,2022-01-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2022-01-01,2022-01-31,Q22a1,stayers,0
30 days or less,340,all_persons,2022-02-01,2022-02-28,Q22a1,leavers,149
30 days or less,340,all_persons,2022-02-01,2022-02-28,Q22a1,stayers,191
31 to 60 days,116,all_persons,2022-02-01,2022-02-28,Q22a1,leavers,8
31 to 60 days,116,all_persons,2022-02-01,2022-02-28,Q22a1,stayers,108
61 to 90 days,134,all_persons,2022-02-01,2022-02-28,Q22a1,leavers,4
61 to 90 days,134,all_persons,2022-02-01,2022-02-28,Q22a1,stayers,130
91 to 180 days,290,all_persons,2022-02-01,2022-02-28,Q22a1,leavers,37
91 to 180 days,290,all_persons,2022-02-01,2022-02-28,Q22a1,stayers,253
181 to 365 days,198,all_persons,2022-02-01,2022-02-28,Q22a1,leavers,3
181 to 365 days,198,all_persons,2022-02-01,2022-02-28,Q22a1,stayers,195
366 to 730 Days (1-2 Yrs),166,all_persons,2022-02-01,2022-02-28,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),166,all_persons,2022-02-01,2022-02-28,Q22a1,stayers,166
"731 to 1,095 Days (2-3 Yrs)",257,all_persons,2022-02-01,2022-02-28,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",257,all_persons,2022-02-01,2022-02-28,Q22a1,stayers,257
"1,096 to 1,460 Days (3-4 Yrs)",99,all_persons,2022-02-01,2022-02-28,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",99,all_persons,2022-02-01,2022-02-28,Q22a1,stayers,99
"1,461 to 1,825 Days (5-5 Yrs)",40,all_persons,2022-02-01,2022-02-28,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",40,all_persons,2022-02-01,2022-02-28,Q22a1,stayers,40
"More than 1,825 Days (>5 Yrs)",65,all_persons,2022-02-01,2022-02-28,Q22a1,leavers,1
"More than 1,825 Days (>5 Yrs)",65,all_persons,2022-02-01,2022-02-28,Q22a1,stayers,64
Data Not Collected,0,all_persons,2022-02-01,2022-02-28,Q22a1,leavers,0
Data Not Collected,0,all_persons,2022-02-01,2022-02-28,Q22a1,stayers,0
30 days or less,456,all_persons,2022-03-01,2022-03-31,Q22a1,leavers,233
30 days or less,456,all_persons,2022-03-01,2022-03-31,Q22a1,stayers,223
31 to 60 days,110,all_persons,2022-03-01,2022-03-31,Q22a1,leavers,12
31 to 60 days,110,all_persons,2022-03-01,2022-03-31,Q22a1,stayers,98
61 to 90 days,111,all_persons,2022-03-01,2022-03-31,Q22a1,leavers,10
61 to 90 days,111,all_persons,2022-03-01,2022-03-31,Q22a1,stayers,101
91 to 180 days,311,all_persons,2022-03-01,2022-03-31,Q22a1,leavers,38
91 to 180 days,311,all_persons,2022-03-01,2022-03-31,Q22a1,stayers,273
181 to 365 days,238,all_persons,2022-03-01,2022-03-31,Q22a1,leavers,2
181 to 365 days,238,all_persons,2022-03-01,2022-03-31,Q22a1,stayers,236
366 to 730 Days (1-2 Yrs),157,all_persons,2022-03-01,2022-03-31,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),157,all_persons,2022-03-01,2022-03-31,Q22a1,stayers,156
"731 to 1,095 Days (2-3 Yrs)",255,all_persons,2022-03-01,2022-03-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",255,all_persons,2022-03-01,2022-03-31,Q22a1,stayers,255
"1,096 to 1,460 Days (3-4 Yrs)",111,all_persons,2022-03-01,2022-03-31,Q22a1,leavers,1
"1,096 to 1,460 Days (3-4 Yrs)",111,all_persons,2022-03-01,2022-03-31,Q22a1,stayers,110
"1,461 to 1,825 Days (5-5 Yrs)",39,all_persons,2022-03-01,2022-03-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",39,all_persons,2022-03-01,2022-03-31,Q22a1,stayers,39
"More than 1,825 Days (>5 Yrs)",67,all_persons,2022-03-01,2022-03-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",67,all_persons,2022-03-01,2022-03-31,Q22a1,stayers,67
Data Not Collected,0,all_persons,2022-03-01,2022-03-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2022-03-01,2022-03-31,Q22a1,stayers,0
30 days or less,401,all_persons,2022-04-01,2022-04-30,Q22a1,leavers,193
30 days or less,401,all_persons,2022-04-01,2022-04-30,Q22a1,stayers,208
31 to 60 days,149,all_persons,2022-04-01,2022-04-30,Q22a1,leavers,22
31 to 60 days,149,all_persons,2022-04-01,2022-04-30,Q22a1,stayers,127
61 to 90 days,98,all_persons,2022-04-01,2022-04-30,Q22a1,leavers,14
61 to 90 days,98,all_persons,2022-04-01,2022-04-30,Q22a1,stayers,84
91 to 180 days,274,all_persons,2022-04-01,2022-04-30,Q22a1,leavers,46
91 to 180 days,274,all_persons,2022-04-01,2022-04-30,Q22a1,stayers,228
181 to 365 days,313,all_persons,2022-04-01,2022-04-30,Q22a1,leavers,19
181 to 365 days,313,all_persons,2022-04-01,2022-04-30,Q22a1,stayers,294
366 to 730 Days (1-2 Yrs),155,all_persons,2022-04-01,2022-04-30,Q22a1,leavers,5
366 to 730 Days (1-2 Yrs),155,all_persons,2022-04-01,2022-04-30,Q22a1,stayers,150
"731 to 1,095 Days (2-3 Yrs)",251,all_persons,2022-04-01,2022-04-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",251,all_persons,2022-04-01,2022-04-30,Q22a1,stayers,251
"1,096 to 1,460 Days (3-4 Yrs)",123,all_persons,2022-04-01,2022-04-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",123,all_persons,2022-04-01,2022-04-30,Q22a1,stayers,123
"1,461 to 1,825 Days (5-5 Yrs)",39,all_persons,2022-04-01,2022-04-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",39,all_persons,2022-04-01,2022-04-30,Q22a1,stayers,39
"More than 1,825 Days (>5 Yrs)",68,all_persons,2022-04-01,2022-04-30,Q22a1,leavers,1
"More than 1,825 Days (>5 Yrs)",68,all_persons,2022-04-01,2022-04-30,Q22a1,stayers,67
Data Not Collected,0,all_persons,2022-04-01,2022-04-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2022-04-01,2022-04-30,Q22a1,stayers,0
30 days or less,389,all_persons,2022-05-01,2022-05-31,Q22a1,leavers,224
30 days or less,389,all_persons,2022-05-01,2022-05-31,Q22a1,stayers,165
31 to 60 days,141,all_persons,2022-05-01,2022-05-31,Q22a1,leavers,19
31 to 60 days,141,all_persons,2022-05-01,2022-05-31,Q22a1,stayers,122
61 to 90 days,125,all_persons,2022-05-01,2022-05-31,Q22a1,leavers,14
61 to 90 days,125,all_persons,2022-05-01,2022-05-31,Q22a1,stayers,111
91 to 180 days,226,all_persons,2022-05-01,2022-05-31,Q22a1,leavers,21
91 to 180 days,226,all_persons,2022-05-01,2022-05-31,Q22a1,stayers,205
181 to 365 days,373,all_persons,2022-05-01,2022-05-31,Q22a1,leavers,5
181 to 365 days,373,all_persons,2022-05-01,2022-05-31,Q22a1,stayers,368
366 to 730 Days (1-2 Yrs),149,all_persons,2022-05-01,2022-05-31,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),149,all_persons,2022-05-01,2022-05-31,Q22a1,stayers,149
"731 to 1,095 Days (2-3 Yrs)",240,all_persons,2022-05-01,2022-05-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",240,all_persons,2022-05-01,2022-05-31,Q22a1,stayers,240
"1,096 to 1,460 Days (3-4 Yrs)",140,all_persons,2022-05-01,2022-05-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",140,all_persons,2022-05-01,2022-05-31,Q22a1,stayers,140
"1,461 to 1,825 Days (5-5 Yrs)",44,all_persons,2022-05-01,2022-05-31,Q22a1,leavers,1
"1,461 to 1,825 Days (5-5 Yrs)",44,all_persons,2022-05-01,2022-05-31,Q22a1,stayers,43
"More than 1,825 Days (>5 Yrs)",67,all_persons,2022-05-01,2022-05-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",67,all_persons,2022-05-01,2022-05-31,Q22a1,stayers,67
Data Not Collected,0,all_persons,2022-05-01,2022-05-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2022-05-01,2022-05-31,Q22a1,stayers,0
30 days or less,479,all_persons,2022-06-01,2022-06-30,Q22a1,leavers,274
30 days or less,479,all_persons,2022-06-01,2022-06-30,Q22a1,stayers,205
31 to 60 days,96,all_persons,2022-06-01,2022-06-30,Q22a1,leavers,21
31 to 60 days,96,all_persons,2022-06-01,2022-06-30,Q22a1,stayers,75
61 to 90 days,109,all_persons,2022-06-01,2022-06-30,Q22a1,leavers,10
61 to 90 days,109,all_persons,2022-06-01,2022-06-30,Q22a1,stayers,99
91 to 180 days,257,all_persons,2022-06-01,2022-06-30,Q22a1,leavers,8
91 to 180 days,257,all_persons,2022-06-01,2022-06-30,Q22a1,stayers,249
181 to 365 days,392,all_persons,2022-06-01,2022-06-30,Q22a1,leavers,4
181 to 365 days,392,all_persons,2022-06-01,2022-06-30,Q22a1,stayers,388
366 to 730 Days (1-2 Yrs),160,all_persons,2022-06-01,2022-06-30,Q22a1,leavers,4
366 to 730 Days (1-2 Yrs),160,all_persons,2022-06-01,2022-06-30,Q22a1,stayers,156
"731 to 1,095 Days (2-3 Yrs)",240,all_persons,2022-06-01,2022-06-30,Q22a1,leavers,3
"731 to 1,095 Days (2-3 Yrs)",240,all_persons,2022-06-01,2022-06-30,Q22a1,stayers,237
"1,096 to 1,460 Days (3-4 Yrs)",142,all_persons,2022-06-01,2022-06-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",142,all_persons,2022-06-01,2022-06-30,Q22a1,stayers,142
"1,461 to 1,825 Days (5-5 Yrs)",45,all_persons,2022-06-01,2022-06-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",45,all_persons,2022-06-01,2022-06-30,Q22a1,stayers,45
"More than 1,825 Days (>5 Yrs)",69,all_persons,2022-06-01,2022-06-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",69,all_persons,2022-06-01,2022-06-30,Q22a1,stayers,69
Data Not Collected,0,all_persons,2022-06-01,2022-06-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2022-06-01,2022-06-30,Q22a1,stayers,0
30 days or less,334,all_persons,2022-07-01,2022-07-31,Q22a1,leavers,190
30 days or less,334,all_persons,2022-07-01,2022-07-31,Q22a1,stayers,144
31 to 60 days,120,all_persons,2022-07-01,2022-07-31,Q22a1,leavers,11
31 to 60 days,120,all_persons,2022-07-01,2022-07-31,Q22a1,stayers,109
61 to 90 days,85,all_persons,2022-07-01,2022-07-31,Q22a1,leavers,9
61 to 90 days,85,all_persons,2022-07-01,2022-07-31,Q22a1,stayers,76
91 to 180 days,268,all_persons,2022-07-01,2022-07-31,Q22a1,leavers,5
91 to 180 days,268,all_persons,2022-07-01,2022-07-31,Q22a1,stayers,263
181 to 365 days,413,all_persons,2022-07-01,2022-07-31,Q22a1,leavers,7
181 to 365 days,413,all_persons,2022-07-01,2022-07-31,Q22a1,stayers,406
366 to 730 Days (1-2 Yrs),206,all_persons,2022-07-01,2022-07-31,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),206,all_persons,2022-07-01,2022-07-31,Q22a1,stayers,205
"731 to 1,095 Days (2-3 Yrs)",201,all_persons,2022-07-01,2022-07-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",201,all_persons,2022-07-01,2022-07-31,Q22a1,stayers,201
"1,096 to 1,460 Days (3-4 Yrs)",177,all_persons,2022-07-01,2022-07-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",177,all_persons,2022-07-01,2022-07-31,Q22a1,stayers,177
"1,461 to 1,825 Days (5-5 Yrs)",53,all_persons,2022-07-01,2022-07-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",53,all_persons,2022-07-01,2022-07-31,Q22a1,stayers,53
"More than 1,825 Days (>5 Yrs)",70,all_persons,2022-07-01,2022-07-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",70,all_persons,2022-07-01,2022-07-31,Q22a1,stayers,70
Data Not Collected,0,all_persons,2022-07-01,2022-07-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2022-07-01,2022-07-31,Q22a1,stayers,0
30 days or less,388,all_persons,2022-08-01,2022-08-31,Q22a1,leavers,245
30 days or less,388,all_persons,2022-08-01,2022-08-31,Q22a1,stayers,143
31 to 60 days,57,all_persons,2022-08-01,2022-08-31,Q22a1,leavers,7
31 to 60 days,57,all_persons,2022-08-01,2022-08-31,Q22a1,stayers,50
61 to 90 days,106,all_persons,2022-08-01,2022-08-31,Q22a1,leavers,3
61 to 90 days,106,all_persons,2022-08-01,2022-08-31,Q22a1,stayers,103
91 to 180 days,269,all_persons,2022-08-01,2022-08-31,Q22a1,leavers,6
91 to 180 days,269,all_persons,2022-08-01,2022-08-31,Q22a1,stayers,263
181 to 365 days,405,all_persons,2022-08-01,2022-08-31,Q22a1,leavers,0
181 to 365 days,405,all_persons,2022-08-01,2022-08-31,Q22a1,stayers,405
366 to 730 Days (1-2 Yrs),251,all_persons,2022-08-01,2022-08-31,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),251,all_persons,2022-08-01,2022-08-31,Q22a1,stayers,251
"731 to 1,095 Days (2-3 Yrs)",181,all_persons,2022-08-01,2022-08-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",181,all_persons,2022-08-01,2022-08-31,Q22a1,stayers,181
"1,096 to 1,460 Days (3-4 Yrs)",207,all_persons,2022-08-01,2022-08-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",207,all_persons,2022-08-01,2022-08-31,Q22a1,stayers,207
"1,461 to 1,825 Days (5-5 Yrs)",64,all_persons,2022-08-01,2022-08-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",64,all_persons,2022-08-01,2022-08-31,Q22a1,stayers,64
"More than 1,825 Days (>5 Yrs)",74,all_persons,2022-08-01,2022-08-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",74,all_persons,2022-08-01,2022-08-31,Q22a1,stayers,74
Data Not Collected,0,all_persons,2022-08-01,2022-08-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2022-08-01,2022-08-31,Q22a1,stayers,0
