time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,40,all_persons,2018-09-01,2018-09-30,Q22e,with_only_children,0
7 days or less,40,all_persons,2018-09-01,2018-09-30,Q22e,unknown_household_type,0
8 to 14 days,7,all_persons,2018-09-01,2018-09-30,Q22e,without_children,0
8 to 14 days,7,all_persons,2018-09-01,2018-09-30,Q22e,with_children_and_adults,7
8 to 14 days,7,all_persons,2018-09-01,2018-09-30,Q22e,with_only_children,0
8 to 14 days,7,all_persons,2018-09-01,2018-09-30,Q22e,unknown_household_type,0
15 to 21 days,8,all_persons,2018-09-01,2018-09-30,Q22e,without_children,2
15 to 21 days,8,all_persons,2018-09-01,2018-09-30,Q22e,with_children_and_adults,6
15 to 21 days,8,all_persons,2018-09-01,2018-09-30,Q22e,with_only_children,0
15 to 21 days,8,all_persons,2018-09-01,2018-09-30,Q22e,unknown_household_type,0
22 to 30 days,6,all_persons,2018-09-01,2018-09-30,Q22e,without_children,2
22 to 30 days,6,all_persons,2018-09-01,2018-09-30,Q22e,with_children_and_adults,4
22 to 30 days,6,all_persons,2018-09-01,2018-09-30,Q22e,with_only_children,0
22 to 30 days,6,all_persons,2018-09-01,2018-09-30,Q22e,unknown_household_type,0
31 to 60 days,11,all_persons,2018-09-01,2018-09-30,Q22e,without_children,9
31 to 60 days,11,all_persons,2018-09-01,2018-09-30,Q22e,with_children_and_adults,2
31 to 60 days,11,all_persons,2018-09-01,2018-09-30,Q22e,with_only_children,0
31 to 60 days,11,all_persons,2018-09-01,2018-09-30,Q22e,unknown_household_type,0
61 to 180 days,43,all_persons,2018-09-01,2018-09-30,Q22e,without_children,16
61 to 180 days,43,all_persons,2018-09-01,2018-09-30,Q22e,with_children_and_adults,27
61 to 180 days,43,all_persons,2018-09-01,2018-09-30,Q22e,with_only_children,0
61 to 180 days,43,all_persons,2018-09-01,2018-09-30,Q22e,unknown_household_type,0
181 to 365 days,24,all_persons,2018-09-01,2018-09-30,Q22e,without_children,13
181 to 365 days,24,all_persons,2018-09-01,2018-09-30,Q22e,with_children_and_adults,11
181 to 365 days,24,all_persons,2018-09-01,2018-09-30,Q22e,with_only_children,0
181 to 365 days,24,all_persons,2018-09-01,2018-09-30,Q22e,unknown_household_type,0
366-730 days (1-2 years),26,all_persons,2018-09-01,2018-09-30,Q22e,without_children,20
366-730 days (1-2 years),26,all_persons,2018-09-01,2018-09-30,Q22e,with_children_and_adults,6
366-730 days (1-2 years),26,all_persons,2018-09-01,2018-09-30,Q22e,with_only_children,0
366-730 days (1-2 years),26,all_persons,2018-09-01,2018-09-30,Q22e,unknown_household_type,0
731 days or more,45,all_persons,2018-09-01,2018-09-30,Q22e,without_children,34
731 days or more,45,all_persons,2018-09-01,2018-09-30,Q22e,with_children_and_adults,11
731 days or more,45,all_persons,2018-09-01,2018-09-30,Q22e,with_only_children,0
731 days or more,45,all_persons,2018-09-01,2018-09-30,Q22e,unknown_household_type,0
Total (persons moved into housing),210,all_persons,2018-09-01,2018-09-30,Q22e,without_children,115
Total (persons moved into housing),210,all_persons,2018-09-01,2018-09-30,Q22e,with_children_and_adults,95
Total (persons moved into housing),210,all_persons,2018-09-01,2018-09-30,Q22e,with_only_children,0
Total (persons moved into housing),210,all_persons,2018-09-01,2018-09-30,Q22e,unknown_household_type,0
Not yet moved into housing,17,all_persons,2018-09-01,2018-09-30,Q22e,without_children,7
Not yet moved into housing,17,all_persons,2018-09-01,2018-09-30,Q22e,with_children_and_adults,10
Not yet moved into housing,17,all_persons,2018-09-01,2018-09-30,Q22e,with_only_children,0
Not yet moved into housing,17,all_persons,2018-09-01,2018-09-30,Q22e,unknown_household_type,0
Data not collected,13,all_persons,2018-09-01,2018-09-30,Q22e,without_children,6
Data not collected,13,all_persons,2018-09-01,2018-09-30,Q22e,with_children_and_adults,7
Data not collected,13,all_persons,2018-09-01,2018-09-30,Q22e,with_only_children,0
Data not collected,13,all_persons,2018-09-01,2018-09-30,Q22e,unknown_household_type,0
Total persons,240,all_persons,2018-09-01,2018-09-30,Q22e,without_children,128
Total persons,240,all_persons,2018-09-01,2018-09-30,Q22e,with_children_and_adults,112
Total persons,240,all_persons,2018-09-01,2018-09-30,Q22e,with_only_children,0
Total persons,240,all_persons,2018-09-01,2018-09-30,Q22e,unknown_household_type,0
7 days or less,41,all_persons,2018-10-01,2018-10-31,Q22e,without_children,20
7 days or less,41,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,21
7 days or less,41,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
7 days or less,41,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
8 to 14 days,0,all_persons,2018-10-01,2018-10-31,Q22e,without_children,0
8 to 14 days,0,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,0
8 to 14 days,0,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
8 to 14 days,0,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
15 to 21 days,10,all_persons,2018-10-01,2018-10-31,Q22e,without_children,1
15 to 21 days,10,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,9
15 to 21 days,10,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
15 to 21 days,10,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
22 to 30 days,6,all_persons,2018-10-01,2018-10-31,Q22e,without_children,2
22 to 30 days,6,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,4
22 to 30 days,6,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
22 to 30 days,6,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
31 to 60 days,12,all_persons,2018-10-01,2018-10-31,Q22e,without_children,10
31 to 60 days,12,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,2
31 to 60 days,12,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
31 to 60 days,12,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
61 to 180 days,37,all_persons,2018-10-01,2018-10-31,Q22e,without_children,16
61 to 180 days,37,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,21
61 to 180 days,37,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
61 to 180 days,37,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
181 to 365 days,19,all_persons,2018-10-01,2018-10-31,Q22e,without_children,10
181 to 365 days,19,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,9
181 to 365 days,19,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
181 to 365 days,19,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),25,all_persons,2018-10-01,2018-10-31,Q22e,without_children,19
366-730 days (1-2 years),25,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,6
366-730 days (1-2 years),25,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
366-730 days (1-2 years),25,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
731 days or more,44,all_persons,2018-10-01,2018-10-31,Q22e,without_children,33
731 days or more,44,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,11
731 days or more,44,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
731 days or more,44,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
Total (persons moved into housing),194,all_persons,2018-10-01,2018-10-31,Q22e,without_children,111
Total (persons moved into housing),194,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,83
Total (persons moved into housing),194,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
Total (persons moved into housing),194,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
Not yet moved into housing,36,all_persons,2018-10-01,2018-10-31,Q22e,without_children,12
Not yet moved into housing,36,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,24
Not yet moved into housing,36,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
Not yet moved into housing,36,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
Data not collected,14,all_persons,2018-10-01,2018-10-31,Q22e,without_children,7
Data not collected,14,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,7
Data not collected,14,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
Data not collected,14,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
Total persons,244,all_persons,2018-10-01,2018-10-31,Q22e,without_children,130
Total persons,244,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,114
Total persons,244,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
Total persons,244,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
7 days or less,31,all_persons,2018-11-01,2018-11-30,Q22e,without_children,22
7 days or less,31,all_persons,2018-11-01,2018-11-30,Q22e,with_children_and_adults,9
7 days or less,31,all_persons,2018-11-01,2018-11-30,Q22e,with_only_children,0
7 days or less,31,all_persons,2018-11-01,2018-11-30,Q22e,unknown_household_type,0
8 to 14 days,4,all_persons,2018-11-01,2018-11-30,Q22e,without_children,4
8 to 14 days,4,all_persons,2018-11-01,2018-11-30,Q22e,with_children_and_adults,0
8 to 14 days,4,all_persons,2018-11-01,2018-11-30,Q22e,with_only_children,0
8 to 14 days,4,all_persons,2018-11-01,2018-11-30,Q22e,unknown_household_type,0
15 to 21 days,9,all_persons,2018-11-01,2018-11-30,Q22e,without_children,3
15 to 21 days,9,all_persons,2018-11-01,2018-11-30,Q22e,with_children_and_adults,6
15 to 21 days,9,all_persons,2018-11-01,2018-11-30,Q22e,with_only_children,0
15 to 21 days,9,all_persons,2018-11-01,2018-11-30,Q22e,unknown_household_type,0
22 to 30 days,12,all_persons,2018-11-01,2018-11-30,Q22e,without_children,6
22 to 30 days,12,all_persons,2018-11-01,2018-11-30,Q22e,with_children_and_adults,6
22 to 30 days,12,all_persons,2018-11-01,2018-11-30,Q22e,with_only_children,0
22 to 30 days,12,all_persons,2018-11-01,2018-11-30,Q22e,unknown_household_type,0
31 to 60 days,22,all_persons,2018-11-01,2018-11-30,Q22e,without_children,13
31 to 60 days,22,all_persons,2018-11-01,2018-11-30,Q22e,with_children_and_adults,9
31 to 60 days,22,all_persons,2018-11-01,2018-11-30,Q22e,with_only_children,0
31 to 60 days,22,all_persons,2018-11-01,2018-11-30,Q22e,unknown_household_type,0
61 to 180 days,66,all_persons,2018-11-01,2018-11-30,Q22e,without_children,28
61 to 180 days,66,all_persons,2018-11-01,2018-11-30,Q22e,with_children_and_adults,38
61 to 180 days,66,all_persons,2018-11-01,2018-11-30,Q22e,with_only_children,0
61 to 180 days,66,all_persons,2018-11-01,2018-11-30,Q22e,unknown_household_type,0
181 to 365 days,36,all_persons,2018-11-01,2018-11-30,Q22e,without_children,23
181 to 365 days,36,all_persons,2018-11-01,2018-11-30,Q22e,with_children_and_adults,13
181 to 365 days,36,all_persons,2018-11-01,2018-11-30,Q22e,with_only_children,0
181 to 365 days,36,all_persons,2018-11-01,2018-11-30,Q22e,unknown_household_type,0
366-730 days (1-2 years),39,all_persons,2018-11-01,2018-11-30,Q22e,without_children,33
366-730 days (1-2 years),39,all_persons,2018-11-01,2018-11-30,Q22e,with_children_and_adults,6
366-730 days (1-2 years),39,all_persons,2018-11-01,2018-11-30,Q22e,with_only_children,0
366-730 days (1-2 years),39,all_persons,2018-11-01,2018-11-30,Q22e,unknown_household_type,0
731 days or more,51,all_persons,2018-11-01,2018-11-30,Q22e,without_children,42
731 days or more,51,all_persons,2018-11-01,2018-11-30,Q22e,with_children_and_adults,9
731 days or more,51,all_persons,2018-11-01,2018-11-30,Q22e,with_only_children,0
731 days or more,51,all_persons,2018-11-01,2018-11-30,Q22e,unknown_household_type,0
Total (persons moved into housing),270,all_persons,2018-11-01,2018-11-30,Q22e,without_children,174
Total (persons moved into housing),270,all_persons,2018-11-01,2018-11-30,Q22e,with_children_and_adults,96
Total (persons moved into housing),270,all_persons,2018-11-01,2018-11-30,Q22e,with_only_children,0
Total (persons moved into housing),270,all_persons,2018-11-01,2018-11-30,Q22e,unknown_household_type,0
Not yet moved into housing,26,all_persons,2018-11-01,2018-11-30,Q22e,without_children,6
Not yet moved into housing,26,all_persons,2018-11-01,2018-11-30,Q22e,with_children_and_adults,20
Not yet moved into housing,26,all_persons,2018-11-01,2018-11-30,Q22e,with_only_children,0
Not yet moved into housing,26,all_persons,2018-11-01,2018-11-30,Q22e,unknown_household_type,0
Data not collected,21,all_persons,2018-11-01,2018-11-30,Q22e,without_children,14
Data not collected,21,all_persons,2018-11-01,2018-11-30,Q22e,with_children_and_adults,7
Data not collected,21,all_persons,2018-11-01,2018-11-30,Q22e,with_only_children,0
Data not collected,21,all_persons,2018-11-01,2018-11-30,Q22e,unknown_household_type,0
Total persons,317,all_persons,2018-11-01,2018-11-30,Q22e,without_children,194
Total persons,317,all_persons,2018-11-01,2018-11-30,Q22e,with_children_and_adults,123
Total persons,317,all_persons,2018-11-01,2018-11-30,Q22e,with_only_children,0
Total persons,317,all_persons,2018-11-01,2018-11-30,Q22e,unknown_household_type,0
7 days or less,32,all_persons,2018-12-01,2018-12-31,Q22e,without_children,23
7 days or less,32,all_persons,2018-12-01,2018-12-31,Q22e,with_children_and_adults,9
7 days or less,32,all_persons,2018-12-01,2018-12-31,Q22e,with_only_children,0
7 days or less,32,all_persons,2018-12-01,2018-12-31,Q22e,unknown_household_type,0
8 to 14 days,5,all_persons,2018-12-01,2018-12-31,Q22e,without_children,3
8 to 14 days,5,all_persons,2018-12-01,2018-12-31,Q22e,with_children_and_adults,2
8 to 14 days,5,all_persons,2018-12-01,2018-12-31,Q22e,with_only_children,0
8 to 14 days,5,all_persons,2018-12-01,2018-12-31,Q22e,unknown_household_type,0
15 to 21 days,6,all_persons,2018-12-01,2018-12-31,Q22e,without_children,4
15 to 21 days,6,all_persons,2018-12-01,2018-12-31,Q22e,with_children_and_adults,2
15 to 21 days,6,all_persons,2018-12-01,2018-12-31,Q22e,with_only_children,0
15 to 21 days,6,all_persons,2018-12-01,2018-12-31,Q22e,unknown_household_type,0
22 to 30 days,11,all_persons,2018-12-01,2018-12-31,Q22e,without_children,5
22 to 30 days,11,all_persons,2018-12-01,2018-12-31,Q22e,with_children_and_adults,6
22 to 30 days,11,all_persons,2018-12-01,2018-12-31,Q22e,with_only_children,0
22 to 30 days,11,all_persons,2018-12-01,2018-12-31,Q22e,unknown_household_type,0
31 to 60 days,27,all_persons,2018-12-01,2018-12-31,Q22e,without_children,12
31 to 60 days,27,all_persons,2018-12-01,2018-12-31,Q22e,with_children_and_adults,15
31 to 60 days,27,all_persons,2018-12-01,2018-12-31,Q22e,with_only_children,0
31 to 60 days,27,all_persons,2018-12-01,2018-12-31,Q22e,unknown_household_type,0
61 to 180 days,66,all_persons,2018-12-01,2018-12-31,Q22e,without_children,28
61 to 180 days,66,all_persons,2018-12-01,2018-12-31,Q22e,with_children_and_adults,38
61 to 180 days,66,all_persons,2018-12-01,2018-12-31,Q22e,with_only_children,0
61 to 180 days,66,all_persons,2018-12-01,2018-12-31,Q22e,unknown_household_type,0
181 to 365 days,38,all_persons,2018-12-01,2018-12-31,Q22e,without_children,25
181 to 365 days,38,all_persons,2018-12-01,2018-12-31,Q22e,with_children_and_adults,13
181 to 365 days,38,all_persons,2018-12-01,2018-12-31,Q22e,with_only_children,0
181 to 365 days,38,all_persons,2018-12-01,2018-12-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),44,all_persons,2018-12-01,2018-12-31,Q22e,without_children,38
366-730 days (1-2 years),44,all_persons,2018-12-01,2018-12-31,Q22e,with_children_and_adults,6
366-730 days (1-2 years),44,all_persons,2018-12-01,2018-12-31,Q22e,with_only_children,0
366-730 days (1-2 years),44,all_persons,2018-12-01,2018-12-31,Q22e,unknown_household_type,0
731 days or more,54,all_persons,2018-12-01,2018-12-31,Q22e,without_children,45
731 days or more,54,all_persons,2018-12-01,2018-12-31,Q22e,with_children_and_adults,9
731 days or more,54,all_persons,2018-12-01,2018-12-31,Q22e,with_only_children,0
731 days or more,54,all_persons,2018-12-01,2018-12-31,Q22e,unknown_household_type,0
Total (persons moved into housing),283,all_persons,2018-12-01,2018-12-31,Q22e,without_children,183
Total (persons moved into housing),283,all_persons,2018-12-01,2018-12-31,Q22e,with_children_and_adults,100
Total (persons moved into housing),283,all_persons,2018-12-01,2018-12-31,Q22e,with_only_children,0
Total (persons moved into housing),283,all_persons,2018-12-01,2018-12-31,Q22e,unknown_household_type,0
Not yet moved into housing,33,all_persons,2018-12-01,2018-12-31,Q22e,without_children,10
Not yet moved into housing,33,all_persons,2018-12-01,2018-12-31,Q22e,with_children_and_adults,23
Not yet moved into housing,33,all_persons,2018-12-01,2018-12-31,Q22e,with_only_children,0
Not yet moved into housing,33,all_persons,2018-12-01,2018-12-31,Q22e,unknown_household_type,0
Data not collected,26,all_persons,2018-12-01,2018-12-31,Q22e,without_children,17
Data not collected,26,all_persons,2018-12-01,2018-12-31,Q22e,with_children_and_adults,9
Data not collected,26,all_persons,2018-12-01,2018-12-31,Q22e,with_only_children,0
Data not collected,26,all_persons,2018-12-01,2018-12-31,Q22e,unknown_household_type,0
Total persons,342,all_persons,2018-12-01,2018-12-31,Q22e,without_children,210
Total persons,342,all_persons,2018-12-01,2018-12-31,Q22e,with_children_and_adults,132
Total persons,342,all_persons,2018-12-01,2018-12-31,Q22e,with_only_children,0
Total persons,342,all_persons,2018-12-01,2018-12-31,Q22e,unknown_household_type,0
7 days or less,40,all_persons,2019-01-01,2019-01-31,Q22e,without_children,25
7 days or less,40,all_persons,2019-01-01,2019-01-31,Q22e,with_children_and_adults,15
7 days or less,40,all_persons,2019-01-01,2019-01-31,Q22e,with_only_children,0
7 days or less,40,all_persons,2019-01-01,2019-01-31,Q22e,unknown_household_type,0
8 to 14 days,6,all_persons,2019-01-01,2019-01-31,Q22e,without_children,4
8 to 14 days,6,all_persons,2019-01-01,2019-01-31,Q22e,with_children_and_adults,2
