non_cash_benefits,population,start_date,end_date,question,status,count
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2019-12-01,2019-12-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2019-12-01,2019-12-31,Q25h,benefit_at_exit_for_leavers,0
TANF Child Care Services,veterans,2019-12-01,2019-12-31,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2019-12-01,2019-12-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2019-12-01,2019-12-31,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2019-12-01,2019-12-31,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2019-12-01,2019-12-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2019-12-01,2019-12-31,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2019-12-01,2019-12-31,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2019-12-01,2019-12-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2019-12-01,2019-12-31,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2019-12-01,2019-12-31,Q25h,benefit_at_start,1
Other Source,veterans,2019-12-01,2019-12-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2019-12-01,2019-12-31,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-01-01,2020-01-31,Q25h,benefit_at_start,12
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-01-01,2020-01-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-01-01,2020-01-31,Q25h,benefit_at_exit_for_leavers,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-01-01,2020-01-31,Q25h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-01-01,2020-01-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-01-01,2020-01-31,Q25h,benefit_at_exit_for_leavers,0
TANF Child Care Services,veterans,2020-01-01,2020-01-31,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2020-01-01,2020-01-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2020-01-01,2020-01-31,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2020-01-01,2020-01-31,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2020-01-01,2020-01-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2020-01-01,2020-01-31,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2020-01-01,2020-01-31,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2020-01-01,2020-01-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2020-01-01,2020-01-31,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2020-01-01,2020-01-31,Q25h,benefit_at_start,1
Other Source,veterans,2020-01-01,2020-01-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2020-01-01,2020-01-31,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-02-01,2020-02-29,Q25h,benefit_at_start,14
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-02-01,2020-02-29,Q25h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-02-01,2020-02-29,Q25h,benefit_at_exit_for_leavers,4
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-02-01,2020-02-29,Q25h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-02-01,2020-02-29,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-02-01,2020-02-29,Q25h,benefit_at_exit_for_leavers,0
TANF Child Care Services,veterans,2020-02-01,2020-02-29,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2020-02-01,2020-02-29,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2020-02-01,2020-02-29,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2020-02-01,2020-02-29,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2020-02-01,2020-02-29,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2020-02-01,2020-02-29,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2020-02-01,2020-02-29,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2020-02-01,2020-02-29,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2020-02-01,2020-02-29,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2020-02-01,2020-02-29,Q25h,benefit_at_start,1
Other Source,veterans,2020-02-01,2020-02-29,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2020-02-01,2020-02-29,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-03-01,2020-03-31,Q25h,benefit_at_start,14
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-03-01,2020-03-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-03-01,2020-03-31,Q25h,benefit_at_exit_for_leavers,4
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-03-01,2020-03-31,Q25h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-03-01,2020-03-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-03-01,2020-03-31,Q25h,benefit_at_exit_for_leavers,1
TANF Child Care Services,veterans,2020-03-01,2020-03-31,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2020-03-01,2020-03-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2020-03-01,2020-03-31,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2020-03-01,2020-03-31,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2020-03-01,2020-03-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2020-03-01,2020-03-31,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2020-03-01,2020-03-31,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2020-03-01,2020-03-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2020-03-01,2020-03-31,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2020-03-01,2020-03-31,Q25h,benefit_at_start,1
Other Source,veterans,2020-03-01,2020-03-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2020-03-01,2020-03-31,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-04-01,2020-04-30,Q25h,benefit_at_start,11
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-04-01,2020-04-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-04-01,2020-04-30,Q25h,benefit_at_exit_for_leavers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-04-01,2020-04-30,Q25h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-04-01,2020-04-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-04-01,2020-04-30,Q25h,benefit_at_exit_for_leavers,0
TANF Child Care Services,veterans,2020-04-01,2020-04-30,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2020-04-01,2020-04-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2020-04-01,2020-04-30,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2020-04-01,2020-04-30,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2020-04-01,2020-04-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2020-04-01,2020-04-30,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2020-04-01,2020-04-30,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2020-04-01,2020-04-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2020-04-01,2020-04-30,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2020-04-01,2020-04-30,Q25h,benefit_at_start,1
Other Source,veterans,2020-04-01,2020-04-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2020-04-01,2020-04-30,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-05-01,2020-05-31,Q25h,benefit_at_start,14
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-05-01,2020-05-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-05-01,2020-05-31,Q25h,benefit_at_exit_for_leavers,2
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-05-01,2020-05-31,Q25h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-05-01,2020-05-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-05-01,2020-05-31,Q25h,benefit_at_exit_for_leavers,0
TANF Child Care Services,veterans,2020-05-01,2020-05-31,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2020-05-01,2020-05-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2020-05-01,2020-05-31,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2020-05-01,2020-05-31,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2020-05-01,2020-05-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2020-05-01,2020-05-31,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2020-05-01,2020-05-31,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2020-05-01,2020-05-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2020-05-01,2020-05-31,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2020-05-01,2020-05-31,Q25h,benefit_at_start,1
Other Source,veterans,2020-05-01,2020-05-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2020-05-01,2020-05-31,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-06-01,2020-06-30,Q25h,benefit_at_start,13
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-06-01,2020-06-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-06-01,2020-06-30,Q25h,benefit_at_exit_for_leavers,4
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-06-01,2020-06-30,Q25h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-06-01,2020-06-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-06-01,2020-06-30,Q25h,benefit_at_exit_for_leavers,0
TANF Child Care Services,veterans,2020-06-01,2020-06-30,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2020-06-01,2020-06-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2020-06-01,2020-06-30,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2020-06-01,2020-06-30,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2020-06-01,2020-06-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2020-06-01,2020-06-30,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2020-06-01,2020-06-30,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2020-06-01,2020-06-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2020-06-01,2020-06-30,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2020-06-01,2020-06-30,Q25h,benefit_at_start,1
Other Source,veterans,2020-06-01,2020-06-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2020-06-01,2020-06-30,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-07-01,2020-07-31,Q25h,benefit_at_start,12
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-07-01,2020-07-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-07-01,2020-07-31,Q25h,benefit_at_exit_for_leavers,4
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-07-01,2020-07-31,Q25h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-07-01,2020-07-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-07-01,2020-07-31,Q25h,benefit_at_exit_for_leavers,0
TANF Child Care Services,veterans,2020-07-01,2020-07-31,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2020-07-01,2020-07-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2020-07-01,2020-07-31,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2020-07-01,2020-07-31,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2020-07-01,2020-07-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2020-07-01,2020-07-31,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2020-07-01,2020-07-31,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2020-07-01,2020-07-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2020-07-01,2020-07-31,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2020-07-01,2020-07-31,Q25h,benefit_at_start,1
Other Source,veterans,2020-07-01,2020-07-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2020-07-01,2020-07-31,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-08-01,2020-08-31,Q25h,benefit_at_start,10
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-08-01,2020-08-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-08-01,2020-08-31,Q25h,benefit_at_exit_for_leavers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-08-01,2020-08-31,Q25h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-08-01,2020-08-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-08-01,2020-08-31,Q25h,benefit_at_exit_for_leavers,0
TANF Child Care Services,veterans,2020-08-01,2020-08-31,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2020-08-01,2020-08-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2020-08-01,2020-08-31,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2020-08-01,2020-08-31,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2020-08-01,2020-08-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2020-08-01,2020-08-31,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2020-08-01,2020-08-31,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2020-08-01,2020-08-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2020-08-01,2020-08-31,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2020-08-01,2020-08-31,Q25h,benefit_at_start,1
Other Source,veterans,2020-08-01,2020-08-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2020-08-01,2020-08-31,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-09-01,2020-09-30,Q25h,benefit_at_start,12
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-09-01,2020-09-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,5
