non_cash_benefits,population,start_date,end_date,question,status,count
Other TANF-Funded Services,all_persons,2019-10-01,2019-10-31,Q20a,benefit_at_exit_for_leavers,1
Other Source,all_persons,2019-10-01,2019-10-31,Q20a,benefit_at_start,7
Other Source,all_persons,2019-10-01,2019-10-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,10
Other Source,all_persons,2019-10-01,2019-10-31,Q20a,benefit_at_exit_for_leavers,1
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2019-11-01,2019-11-30,Q20a,benefit_at_start,246
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2019-11-01,2019-11-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,33
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2019-11-01,2019-11-30,Q20a,benefit_at_exit_for_leavers,74
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2019-11-01,2019-11-30,Q20a,benefit_at_start,24
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2019-11-01,2019-11-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2019-11-01,2019-11-30,Q20a,benefit_at_exit_for_leavers,5
TANF Child Care Services,all_persons,2019-11-01,2019-11-30,Q20a,benefit_at_start,6
TANF Child Care Services,all_persons,2019-11-01,2019-11-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2019-11-01,2019-11-30,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2019-11-01,2019-11-30,Q20a,benefit_at_start,0
TANF Transportation Services,all_persons,2019-11-01,2019-11-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2019-11-01,2019-11-30,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2019-11-01,2019-11-30,Q20a,benefit_at_start,3
Other TANF-Funded Services,all_persons,2019-11-01,2019-11-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2019-11-01,2019-11-30,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2019-11-01,2019-11-30,Q20a,benefit_at_start,7
Other Source,all_persons,2019-11-01,2019-11-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,10
Other Source,all_persons,2019-11-01,2019-11-30,Q20a,benefit_at_exit_for_leavers,1
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2019-12-01,2019-12-31,Q20a,benefit_at_start,253
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2019-12-01,2019-12-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,31
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2019-12-01,2019-12-31,Q20a,benefit_at_exit_for_leavers,75
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2019-12-01,2019-12-31,Q20a,benefit_at_start,29
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2019-12-01,2019-12-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2019-12-01,2019-12-31,Q20a,benefit_at_exit_for_leavers,5
TANF Child Care Services,all_persons,2019-12-01,2019-12-31,Q20a,benefit_at_start,6
TANF Child Care Services,all_persons,2019-12-01,2019-12-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2019-12-01,2019-12-31,Q20a,benefit_at_exit_for_leavers,1
TANF Transportation Services,all_persons,2019-12-01,2019-12-31,Q20a,benefit_at_start,0
TANF Transportation Services,all_persons,2019-12-01,2019-12-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2019-12-01,2019-12-31,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2019-12-01,2019-12-31,Q20a,benefit_at_start,6
Other TANF-Funded Services,all_persons,2019-12-01,2019-12-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2019-12-01,2019-12-31,Q20a,benefit_at_exit_for_leavers,1
Other Source,all_persons,2019-12-01,2019-12-31,Q20a,benefit_at_start,7
Other Source,all_persons,2019-12-01,2019-12-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,9
Other Source,all_persons,2019-12-01,2019-12-31,Q20a,benefit_at_exit_for_leavers,2
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-01-01,2020-01-31,Q20a,benefit_at_start,258
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-01-01,2020-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,29
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-01-01,2020-01-31,Q20a,benefit_at_exit_for_leavers,92
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2020-01-01,2020-01-31,Q20a,benefit_at_start,33
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2020-01-01,2020-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2020-01-01,2020-01-31,Q20a,benefit_at_exit_for_leavers,7
TANF Child Care Services,all_persons,2020-01-01,2020-01-31,Q20a,benefit_at_start,6
TANF Child Care Services,all_persons,2020-01-01,2020-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2020-01-01,2020-01-31,Q20a,benefit_at_exit_for_leavers,3
TANF Transportation Services,all_persons,2020-01-01,2020-01-31,Q20a,benefit_at_start,0
TANF Transportation Services,all_persons,2020-01-01,2020-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2020-01-01,2020-01-31,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2020-01-01,2020-01-31,Q20a,benefit_at_start,5
Other TANF-Funded Services,all_persons,2020-01-01,2020-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2020-01-01,2020-01-31,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2020-01-01,2020-01-31,Q20a,benefit_at_start,6
Other Source,all_persons,2020-01-01,2020-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,9
Other Source,all_persons,2020-01-01,2020-01-31,Q20a,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-02-01,2020-02-29,Q20a,benefit_at_start,245
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-02-01,2020-02-29,Q20a,benefit_at_latest_annual_assessment_for_stayers,30
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-02-01,2020-02-29,Q20a,benefit_at_exit_for_leavers,72
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2020-02-01,2020-02-29,Q20a,benefit_at_start,29
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2020-02-01,2020-02-29,Q20a,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2020-02-01,2020-02-29,Q20a,benefit_at_exit_for_leavers,10
TANF Child Care Services,all_persons,2020-02-01,2020-02-29,Q20a,benefit_at_start,5
TANF Child Care Services,all_persons,2020-02-01,2020-02-29,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2020-02-01,2020-02-29,Q20a,benefit_at_exit_for_leavers,2
TANF Transportation Services,all_persons,2020-02-01,2020-02-29,Q20a,benefit_at_start,0
TANF Transportation Services,all_persons,2020-02-01,2020-02-29,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2020-02-01,2020-02-29,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2020-02-01,2020-02-29,Q20a,benefit_at_start,6
Other TANF-Funded Services,all_persons,2020-02-01,2020-02-29,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2020-02-01,2020-02-29,Q20a,benefit_at_exit_for_leavers,2
Other Source,all_persons,2020-02-01,2020-02-29,Q20a,benefit_at_start,7
Other Source,all_persons,2020-02-01,2020-02-29,Q20a,benefit_at_latest_annual_assessment_for_stayers,9
Other Source,all_persons,2020-02-01,2020-02-29,Q20a,benefit_at_exit_for_leavers,1
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-03-01,2020-03-31,Q20a,benefit_at_start,232
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-03-01,2020-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,29
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-03-01,2020-03-31,Q20a,benefit_at_exit_for_leavers,65
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2020-03-01,2020-03-31,Q20a,benefit_at_start,17
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2020-03-01,2020-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2020-03-01,2020-03-31,Q20a,benefit_at_exit_for_leavers,3
TANF Child Care Services,all_persons,2020-03-01,2020-03-31,Q20a,benefit_at_start,3
TANF Child Care Services,all_persons,2020-03-01,2020-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2020-03-01,2020-03-31,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2020-03-01,2020-03-31,Q20a,benefit_at_start,0
TANF Transportation Services,all_persons,2020-03-01,2020-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2020-03-01,2020-03-31,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2020-03-01,2020-03-31,Q20a,benefit_at_start,4
Other TANF-Funded Services,all_persons,2020-03-01,2020-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2020-03-01,2020-03-31,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2020-03-01,2020-03-31,Q20a,benefit_at_start,6
Other Source,all_persons,2020-03-01,2020-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,9
Other Source,all_persons,2020-03-01,2020-03-31,Q20a,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-04-01,2020-04-30,Q20a,benefit_at_start,224
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-04-01,2020-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,29
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-04-01,2020-04-30,Q20a,benefit_at_exit_for_leavers,47
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2020-04-01,2020-04-30,Q20a,benefit_at_start,17
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2020-04-01,2020-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2020-04-01,2020-04-30,Q20a,benefit_at_exit_for_leavers,6
TANF Child Care Services,all_persons,2020-04-01,2020-04-30,Q20a,benefit_at_start,3
TANF Child Care Services,all_persons,2020-04-01,2020-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2020-04-01,2020-04-30,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2020-04-01,2020-04-30,Q20a,benefit_at_start,0
TANF Transportation Services,all_persons,2020-04-01,2020-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2020-04-01,2020-04-30,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2020-04-01,2020-04-30,Q20a,benefit_at_start,4
Other TANF-Funded Services,all_persons,2020-04-01,2020-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2020-04-01,2020-04-30,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2020-04-01,2020-04-30,Q20a,benefit_at_start,7
Other Source,all_persons,2020-04-01,2020-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,9
Other Source,all_persons,2020-04-01,2020-04-30,Q20a,benefit_at_exit_for_leavers,1
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-05-01,2020-05-31,Q20a,benefit_at_start,232
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-05-01,2020-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,29
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-05-01,2020-05-31,Q20a,benefit_at_exit_for_leavers,50
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2020-05-01,2020-05-31,Q20a,benefit_at_start,17
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2020-05-01,2020-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2020-05-01,2020-05-31,Q20a,benefit_at_exit_for_leavers,5
TANF Child Care Services,all_persons,2020-05-01,2020-05-31,Q20a,benefit_at_start,3
TANF Child Care Services,all_persons,2020-05-01,2020-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2020-05-01,2020-05-31,Q20a,benefit_at_exit_for_leavers,1
TANF Transportation Services,all_persons,2020-05-01,2020-05-31,Q20a,benefit_at_start,0
TANF Transportation Services,all_persons,2020-05-01,2020-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2020-05-01,2020-05-31,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2020-05-01,2020-05-31,Q20a,benefit_at_start,5
Other TANF-Funded Services,all_persons,2020-05-01,2020-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2020-05-01,2020-05-31,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2020-05-01,2020-05-31,Q20a,benefit_at_start,8
Other Source,all_persons,2020-05-01,2020-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,9
Other Source,all_persons,2020-05-01,2020-05-31,Q20a,benefit_at_exit_for_leavers,2
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-06-01,2020-06-30,Q20a,benefit_at_start,245
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-06-01,2020-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,29
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-06-01,2020-06-30,Q20a,benefit_at_exit_for_leavers,72
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2020-06-01,2020-06-30,Q20a,benefit_at_start,16
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2020-06-01,2020-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2020-06-01,2020-06-30,Q20a,benefit_at_exit_for_leavers,6
TANF Child Care Services,all_persons,2020-06-01,2020-06-30,Q20a,benefit_at_start,3
TANF Child Care Services,all_persons,2020-06-01,2020-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2020-06-01,2020-06-30,Q20a,benefit_at_exit_for_leavers,1
TANF Transportation Services,all_persons,2020-06-01,2020-06-30,Q20a,benefit_at_start,0
TANF Transportation Services,all_persons,2020-06-01,2020-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2020-06-01,2020-06-30,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2020-06-01,2020-06-30,Q20a,benefit_at_start,5
Other TANF-Funded Services,all_persons,2020-06-01,2020-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2020-06-01,2020-06-30,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2020-06-01,2020-06-30,Q20a,benefit_at_start,8
Other Source,all_persons,2020-06-01,2020-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,9
Other Source,all_persons,2020-06-01,2020-06-30,Q20a,benefit_at_exit_for_leavers,1
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-07-01,2020-07-31,Q20a,benefit_at_start,221
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-07-01,2020-07-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,29
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2020-07-01,2020-07-31,Q20a,benefit_at_exit_for_leavers,54
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2020-07-01,2020-07-31,Q20a,benefit_at_start,14
